Date,Open,High,Low,Close,Volume,Stock
3/12/1993,1.817,1.817,1.7775,1.8005,35332916,AAPL
3/15/1993,1.7927,1.8326,1.7734,1.825,37937919,AAPL
3/16/1993,1.8326,1.8492,1.8085,1.8085,28245723,AAPL
3/17/1993,1.8085,1.825,1.7611,1.7649,49145007,AAPL
3/18/1993,1.7611,1.7801,1.7441,1.7441,29613812,AAPL
3/19/1993,1.7611,1.7684,1.7136,1.7211,42976098,AAPL
3/22/1993,1.7136,1.7249,1.6892,1.7044,46071482,AAPL
3/23/1993,1.7044,1.7288,1.684,1.6892,28595562,AAPL
3/24/1993,1.6892,1.7366,1.68,1.7211,39899461,AAPL
3/25/1993,1.7211,1.7531,1.7136,1.7531,47701931,AAPL
3/26/1993,1.7531,1.7531,1.68,1.7044,42323284,AAPL
3/29/1993,1.6725,1.68,1.6251,1.6328,72986601,AAPL
3/30/1993,1.6366,1.6725,1.6083,1.6725,73639412,AAPL
3/31/1993,1.68,1.6892,1.6403,1.6496,62201176,AAPL
4/1/1993,1.6403,1.6648,1.6328,1.657,30176041,AAPL
4/2/1993,1.6163,1.6403,1.5853,1.6045,70778292,AAPL
4/5/1993,1.6006,1.6163,1.5853,1.6006,41601761,AAPL
4/6/1993,1.6006,1.6083,1.561,1.561,46955425,AAPL
4/7/1993,1.5687,1.6251,1.5521,1.6163,45415548,AAPL
4/8/1993,1.6006,1.6163,1.5687,1.5932,45577969,AAPL
4/12/1993,1.5853,1.6328,1.5853,1.6006,25949956,AAPL
4/13/1993,1.6163,1.6403,1.5443,1.5521,45871575,AAPL
4/14/1993,1.5443,1.561,1.524,1.561,47427079,AAPL
4/15/1993,1.5443,1.5443,1.4969,1.5124,60992389,AAPL
4/16/1993,1.5443,1.561,1.5175,1.5408,191535547,AAPL
4/19/1993,1.5521,1.5853,1.5443,1.5521,63547416,AAPL
4/20/1993,1.561,1.6083,1.5443,1.6006,66945762,AAPL
4/21/1993,1.6083,1.6251,1.5766,1.5878,57247334,AAPL
4/22/1993,1.5766,1.6163,1.5687,1.6006,43972488,AAPL
4/23/1993,1.5932,1.6083,1.561,1.5766,37410041,AAPL
4/26/1993,1.5766,1.5932,1.5521,1.5687,28670511,AAPL
4/27/1993,1.561,1.6083,1.561,1.6083,36163757,AAPL
4/28/1993,1.5932,1.6648,1.5932,1.6457,45524879,AAPL
4/29/1993,1.6496,1.657,1.6045,1.6251,22992014,AAPL
4/30/1993,1.6251,1.68,1.6251,1.6403,36907165,AAPL
5/3/1993,1.6403,1.6648,1.6328,1.6609,18178711,AAPL
5/4/1993,1.6725,1.7366,1.6648,1.7097,47639463,AAPL
5/5/1993,1.6967,1.7775,1.6967,1.7441,70575257,AAPL
5/6/1993,1.7441,1.7531,1.7136,1.7211,19649872,AAPL
5/7/1993,1.7136,1.7531,1.7136,1.7531,22838950,AAPL
5/10/1993,1.7611,1.7891,1.7611,1.7611,38465789,AAPL
5/11/1993,1.7611,1.7684,1.7288,1.7441,44169285,AAPL
5/12/1993,1.7366,1.7531,1.6967,1.7044,29345187,AAPL
5/13/1993,1.7136,1.7853,1.7136,1.7775,100879365,AAPL
5/14/1993,1.7684,1.7927,1.7611,1.7775,32743554,AAPL
5/17/1993,1.7775,1.7927,1.7611,1.7853,19421857,AAPL
5/18/1993,1.7775,1.8005,1.7611,1.7775,45590452,AAPL
5/19/1993,1.7531,1.8414,1.7441,1.8326,48182974,AAPL
5/20/1993,1.8326,1.8887,1.8326,1.8813,81023337,AAPL
5/21/1993,1.8813,1.8926,1.817,1.8414,41330024,AAPL
5/24/1993,1.817,1.8813,1.817,1.8442,41920358,AAPL
5/25/1993,1.817,1.8414,1.7853,1.8058,50400632,AAPL
5/26/1993,1.7927,1.8492,1.7734,1.8492,33902369,AAPL
5/27/1993,1.8492,1.8722,1.8326,1.8414,55020279,AAPL
5/28/1993,1.825,1.8414,1.8005,1.812,51300211,AAPL
6/1/1993,1.8085,1.8492,1.8085,1.825,37669301,AAPL
6/2/1993,1.817,1.8646,1.7927,1.825,55910472,AAPL
6/3/1993,1.825,1.8326,1.7927,1.8058,43744472,AAPL
6/4/1993,1.7853,1.8005,1.7441,1.7571,59593071,AAPL
6/7/1993,1.7441,1.7531,1.6137,1.6251,134506853,AAPL
6/8/1993,1.561,1.6006,1.5369,1.5853,173213144,AAPL
6/9/1993,1.4406,1.4598,1.4085,1.4162,328641141,AAPL
6/10/1993,1.3932,1.4327,1.3689,1.4243,154419114,AAPL
6/11/1993,1.4406,1.4486,1.3894,1.4012,67579838,AAPL
6/14/1993,1.4085,1.4327,1.3932,1.4282,69578866,AAPL
6/15/1993,1.4486,1.4486,1.3407,1.3447,125030188,AAPL
6/16/1993,1.3524,1.3841,1.3294,1.3524,98468021,AAPL
6/17/1993,1.3599,1.3599,1.2959,1.3202,114185433,AAPL
6/18/1993,1.332,1.3486,1.273,1.3126,86814277,AAPL
6/21/1993,1.2959,1.2959,1.2653,1.2677,76297499,AAPL
6/22/1993,1.3089,1.3447,1.273,1.3255,93810905,AAPL
6/23/1993,1.3366,1.3366,1.2808,1.2959,50400632,AAPL
6/24/1993,1.2959,1.3366,1.2808,1.3366,62144975,AAPL
6/25/1993,1.2933,1.305,1.2653,1.2808,71718450,AAPL
6/28/1993,1.2959,1.2959,1.2407,1.2844,98617952,AAPL
6/29/1993,1.2883,1.2883,1.2321,1.2485,82066575,AAPL
6/30/1993,1.2407,1.273,1.2321,1.2653,55848003,AAPL
7/1/1993,1.2485,1.273,1.2167,1.2167,60842467,AAPL
7/2/1993,1.2241,1.2407,1.2089,1.2321,53442920,AAPL
7/6/1993,1.2241,1.2485,1.2013,1.2089,43297819,AAPL
7/7/1993,1.2013,1.2128,1.1601,1.1679,63316268,AAPL
7/8/1993,1.1679,1.2013,1.1601,1.1679,38756261,AAPL
7/9/1993,1.1845,1.1921,1.1679,1.1768,43750727,AAPL
7/12/1993,1.1768,1.2204,1.1601,1.2167,48492186,AAPL
7/13/1993,1.2407,1.2407,1.1845,1.1921,44094310,AAPL
7/14/1993,1.1768,1.2013,1.1449,1.1921,68688672,AAPL
7/15/1993,1.1921,1.2089,1.1283,1.1449,94273182,AAPL
7/16/1993,0.9117,0.949,0.8478,0.8809,591398510,AAPL
7/19/1993,0.8966,0.9209,0.8171,0.821,224844438,AAPL
7/20/1993,0.8401,0.8886,0.8246,0.8605,148340799,AAPL
7/21/1993,0.8324,0.8567,0.8171,0.8401,127144796,AAPL
7/22/1993,0.8324,0.8644,0.8246,0.8478,58893402,AAPL
7/23/1993,0.8644,0.8809,0.8324,0.8401,65196614,AAPL
7/26/1993,0.8567,0.8809,0.8324,0.8605,42620034,AAPL
7/27/1993,0.8567,0.8809,0.8401,0.8478,55388850,AAPL
7/28/1993,0.8401,0.8644,0.8401,0.8605,25600117,AAPL
7/29/1993,0.8644,0.8809,0.8567,0.8723,33849272,AAPL
7/30/1993,0.8809,0.9039,0.8644,0.8886,59805459,AAPL
8/2/1993,0.9039,0.936,0.8966,0.9117,60323957,AAPL
8/3/1993,0.9284,0.936,0.9209,0.9284,49216822,AAPL
8/4/1993,0.936,0.9758,0.9284,0.9682,67767247,AAPL
8/5/1993,0.9849,0.9849,0.9284,0.9453,58390528,AAPL
8/6/1993,0.936,0.9682,0.936,0.936,35117422,AAPL
8/9/1993,0.936,0.9682,0.9284,0.9526,45015741,AAPL
8/10/1993,0.9453,0.9526,0.9039,0.9117,42607532,AAPL
8/11/1993,0.9117,0.9117,0.8644,0.8809,46564984,AAPL
8/12/1993,0.8809,0.8886,0.8324,0.8478,94310655,AAPL
8/13/1993,0.8478,0.8886,0.8401,0.8762,38712554,AAPL
8/16/1993,0.8809,0.8966,0.8723,0.8809,28570565,AAPL
8/17/1993,0.8886,0.9117,0.8723,0.9078,30169787,AAPL
8/18/1993,0.9284,0.9526,0.9039,0.9117,52630809,AAPL
8/19/1993,0.9209,0.9209,0.8809,0.8809,42426374,AAPL
8/20/1993,0.8886,0.8966,0.8644,0.8966,27870903,AAPL
8/23/1993,0.8966,0.9209,0.8809,0.9078,25428326,AAPL
8/24/1993,0.9039,0.9209,0.8886,0.8966,28239476,AAPL
8/25/1993,0.8966,0.9039,0.8567,0.8723,40652230,AAPL
8/26/1993,0.8723,0.8723,0.8478,0.8605,49123130,AAPL
8/27/1993,0.8644,0.8644,0.8401,0.8478,52031102,AAPL
8/30/1993,0.8478,0.8478,0.8286,0.8324,76341220,AAPL
8/31/1993,0.8478,0.8567,0.8324,0.8478,35660884,AAPL
9/1/1993,0.8478,0.8567,0.8246,0.8362,62907091,AAPL
9/2/1993,0.8324,0.8401,0.808,0.8246,78718196,AAPL
9/3/1993,0.8324,0.8324,0.808,0.8246,45440546,AAPL
9/7/1993,0.8324,0.8644,0.8246,0.8401,40030652,AAPL
9/8/1993,0.8401,0.8644,0.8324,0.8567,63203827,AAPL
9/9/1993,0.8567,0.8644,0.8324,0.8324,41701725,AAPL
9/10/1993,0.8401,0.8401,0.8118,0.8401,37506875,AAPL
9/13/1993,0.8401,0.8478,0.7928,0.808,71334278,AAPL
9/14/1993,0.776,0.8003,0.7683,0.776,77150220,AAPL
9/15/1993,0.7837,0.8003,0.7531,0.7837,71874633,AAPL
9/16/1993,0.776,0.8003,0.776,0.7928,23972784,AAPL
9/17/1993,0.7799,0.8171,0.776,0.808,47976802,AAPL
9/20/1993,0.808,0.8171,0.7928,0.7965,30966274,AAPL
9/21/1993,0.7928,0.808,0.7646,0.7837,40855248,AAPL
9/22/1993,0.776,0.8171,0.776,0.8171,30813230,AAPL
9/23/1993,0.8171,0.8171,0.7837,0.7928,36519847,AAPL
9/24/1993,0.8003,0.808,0.7837,0.8003,21355307,AAPL
9/27/1993,0.8003,0.808,0.776,0.7928,31562863,AAPL
9/28/1993,0.7928,0.8003,0.776,0.7928,26368505,AAPL
9/29/1993,0.776,0.7965,0.7606,0.7646,66024337,AAPL
9/30/1993,0.7683,0.7683,0.7363,0.748,76666063,AAPL
10/1/1993,0.7288,0.7363,0.7196,0.7288,93701582,AAPL
10/4/1993,0.7248,0.7363,0.7045,0.7288,53780251,AAPL
10/5/1993,0.7363,0.7683,0.7363,0.7531,49169973,AAPL
10/6/1993,0.7606,0.7683,0.748,0.757,48882613,AAPL
10/7/1993,0.7531,0.7606,0.7288,0.7363,37622435,AAPL
10/8/1993,0.7439,0.7439,0.7118,0.7248,38878084,AAPL
10/11/1993,0.7288,0.7683,0.7288,0.7606,44940769,AAPL
10/12/1993,0.7683,0.8003,0.7606,0.7683,85433698,AAPL
10/13/1993,0.776,0.776,0.7531,0.7683,49363639,AAPL
10/14/1993,0.7683,0.7837,0.7531,0.7606,44812723,AAPL
10/15/1993,0.8886,0.9117,0.8567,0.9039,266402468,AAPL
10/18/1993,0.8966,0.9209,0.8886,0.9078,92867603,AAPL
10/19/1993,0.9039,0.9117,0.8723,0.8886,59561846,AAPL
10/20/1993,0.8966,0.9039,0.8723,0.8886,38600091,AAPL
10/21/1993,0.8809,1.0001,0.8723,0.9682,174890462,AAPL
10/22/1993,0.9758,1.0091,0.9526,0.9682,110459111,AAPL
10/25/1993,0.9682,0.9758,0.949,0.9604,61111084,AAPL
10/26/1993,0.9526,0.9604,0.9284,0.9526,62045003,AAPL
10/27/1993,0.9604,1.0322,0.9526,1.0167,128025619,AAPL
10/28/1993,1.0167,1.0322,0.9925,0.9925,68176415,AAPL
10/29/1993,0.9925,1.0167,0.9758,0.9849,38169052,AAPL
11/1/1993,0.9849,1.0091,0.9682,1.0091,29554472,AAPL
11/2/1993,1.0001,1.0566,0.9925,1.0486,62538518,AAPL
11/3/1993,1.0566,1.0566,0.9925,1.0132,49351137,AAPL
11/4/1993,1.0091,1.0322,0.9849,1.0322,51696899,AAPL
11/5/1993,1.0208,1.0322,0.9849,1.0208,105427164,AAPL
11/8/1993,1.0245,1.0282,0.9758,0.9849,46571239,AAPL
11/9/1993,0.9925,1.0001,0.9526,0.9644,47758176,AAPL
11/10/1993,0.9682,0.9849,0.9604,0.9849,21467754,AAPL
11/11/1993,0.9849,1.0245,0.9758,1.0039,39721421,AAPL
11/12/1993,1.0091,1.0245,0.9758,1.0167,40065007,AAPL
11/15/1993,1.0091,1.0486,1.0091,1.0245,43813197,AAPL
11/16/1993,1.0245,1.0961,1.0167,1.0886,84524780,AAPL
11/17/1993,1.0886,1.1206,1.0486,1.0731,84396705,AAPL
11/18/1993,1.0731,1.0807,1.0566,1.0731,31906447,AAPL
11/19/1993,1.0566,1.0731,1.0399,1.0566,34292795,AAPL
11/22/1993,1.0486,1.0566,1.0322,1.0399,42001576,AAPL
11/23/1993,1.0399,1.0566,1.0001,1.0566,51918646,AAPL
11/24/1993,1.0486,1.0731,1.0438,1.0566,25222185,AAPL
11/26/1993,1.0486,1.0566,1.0322,1.0438,12116017,AAPL
11/29/1993,1.0322,1.0399,1.0091,1.0167,26971357,AAPL
11/30/1993,1.0167,1.0438,1.0091,1.0091,31419195,AAPL
12/1/1993,1.0245,1.0322,1.0001,1.0091,31016259,AAPL
12/2/1993,1.0167,1.0245,0.9925,1.0167,28070795,AAPL
12/3/1993,1.0167,1.0245,0.9925,1.0091,33596260,AAPL
12/6/1993,1.0091,1.0399,1.0001,1.0322,43778833,AAPL
12/7/1993,1.0245,1.0322,1.0091,1.0322,17807017,AAPL
12/8/1993,1.0245,1.0322,1.0091,1.0208,11041551,AAPL
12/9/1993,1.0167,1.0245,0.9526,0.9604,50969114,AAPL
12/10/1993,0.9682,0.9758,0.8886,0.9039,138676706,AAPL
12/13/1993,0.9039,0.9453,0.8886,0.9453,68138946,AAPL
12/14/1993,0.936,0.9526,0.9284,0.9321,81897913,AAPL
12/15/1993,0.9284,0.9526,0.9284,0.9526,34548933,AAPL
12/16/1993,0.9453,0.9526,0.9284,0.9399,35242342,AAPL
12/17/1993,0.9453,0.9526,0.9321,0.9453,40480445,AAPL
12/20/1993,0.936,0.9526,0.9039,0.9117,52718267,AAPL
12/21/1993,0.9117,0.9209,0.8723,0.8809,70034906,AAPL
12/22/1993,0.8723,0.9117,0.8644,0.8966,50581806,AAPL
12/23/1993,0.8723,0.8723,0.8478,0.8723,63294406,AAPL
12/27/1993,0.8886,0.9209,0.8723,0.9117,44603439,AAPL
12/28/1993,0.9209,0.9453,0.9117,0.9321,44481623,AAPL
12/29/1993,0.936,0.936,0.9117,0.9117,29938655,AAPL
12/30/1993,0.9117,0.9682,0.9117,0.9526,87723213,AAPL
12/31/1993,0.9526,0.9682,0.936,0.936,44890808,AAPL
1/3/1994,0.9453,0.9604,0.9284,0.9565,50625523,AAPL
1/4/1994,0.9682,1.0091,0.9604,1.0091,79530313,AAPL
1/5/1994,1.0167,1.0847,1.0167,1.0807,170714359,AAPL
1/6/1994,1.0807,1.0886,1.0399,1.0486,102213091,AAPL
1/7/1994,1.0245,1.0641,1.0001,1.0604,83328466,AAPL
1/10/1994,1.0566,1.0847,1.0486,1.0757,56219710,AAPL
1/11/1994,1.0731,1.0807,1.0167,1.0208,99114602,AAPL
1/12/1994,1.0322,1.0322,0.9758,0.9758,122462673,AAPL
1/13/1994,0.9604,0.9849,0.9526,0.9809,148253339,AAPL
1/14/1994,0.9849,1.0167,0.9758,0.9925,59824201,AAPL
1/17/1994,0.9925,1.0091,0.9604,0.972,40636608,AAPL
1/18/1994,0.9682,0.9682,0.9284,0.9399,101179221,AAPL
1/19/1994,0.936,0.9526,0.9209,0.936,78530788,AAPL
1/20/1994,0.9453,0.9849,0.9453,0.9565,74763865,AAPL
1/21/1994,1.0641,1.0731,1.0322,1.0694,273342873,AAPL
1/24/1994,1.0641,1.1283,1.0641,1.1206,193028571,AAPL
1/25/1994,1.1128,1.1206,1.0641,1.0847,123359118,AAPL
1/26/1994,1.0807,1.0886,1.0641,1.0731,46240147,AAPL
1/27/1994,1.0731,1.0961,1.0566,1.0924,36882168,AAPL
1/28/1994,1.0961,1.1128,1.0807,1.0886,38050353,AAPL
1/31/1994,1.0731,1.0807,1.0486,1.0486,66480363,AAPL
2/1/1994,1.0566,1.0731,1.0322,1.0641,43706997,AAPL
2/2/1994,1.0641,1.0641,1.0399,1.0566,40842761,AAPL
2/3/1994,1.0566,1.0757,1.0399,1.0731,38484523,AAPL
2/4/1994,1.0731,1.1206,1.0641,1.0731,98727281,AAPL
2/7/1994,1.0731,1.1884,1.0731,1.1679,202314703,AAPL
2/8/1994,1.1526,1.1679,1.1283,1.1449,79589657,AAPL
2/9/1994,1.1449,1.1679,1.1283,1.1601,52146662,AAPL
2/10/1994,1.1601,1.2013,1.1526,1.1679,84231148,AAPL
2/11/1994,1.1601,1.2013,1.1601,1.1845,45805984,AAPL
2/14/1994,1.1845,1.2167,1.1768,1.1845,68479397,AAPL
2/15/1994,1.1768,1.2013,1.1601,1.1884,36191891,AAPL
2/16/1994,1.2013,1.2013,1.1768,1.1768,34030430,AAPL
2/17/1994,1.1921,1.2128,1.1601,1.1845,40480445,AAPL
2/18/1994,1.1679,1.1845,1.1601,1.1601,41573653,AAPL
2/22/1994,1.1601,1.2013,1.1449,1.1921,59839828,AAPL
2/23/1994,1.1921,1.2241,1.1845,1.1921,72658629,AAPL
2/24/1994,1.1845,1.1921,1.1601,1.1718,55179590,AAPL
2/25/1994,1.1845,1.1921,1.1371,1.1526,66046198,AAPL
2/28/1994,1.1601,1.1845,1.1526,1.1679,34533320,AAPL
3/1/1994,1.1768,1.1768,1.1449,1.1601,59087056,AAPL
3/2/1994,1.1283,1.1601,1.1128,1.1399,82032223,AAPL
3/3/1994,1.1449,1.1601,1.1371,1.1449,52562107,AAPL
3/4/1994,1.1526,1.2013,1.1449,1.1768,63263176,AAPL
3/7/1994,1.1845,1.2204,1.1768,1.2128,86564400,AAPL
3/8/1994,1.2167,1.2167,1.1768,1.1845,51887430,AAPL
3/9/1994,1.1718,1.2013,1.1526,1.2013,69313376,AAPL
3/10/1994,1.1921,1.2037,1.1768,1.1921,40093117,AAPL
3/11/1994,1.1845,1.2089,1.1768,1.1921,45134439,AAPL
3/14/1994,1.2321,1.2321,1.2089,1.2204,123184207,AAPL
3/15/1994,1.2241,1.2241,1.1921,1.2037,57044297,AAPL
3/16/1994,1.2013,1.2089,1.1679,1.1768,41042657,AAPL
3/17/1994,1.1768,1.1845,1.1601,1.1679,43569574,AAPL
3/18/1994,1.1768,1.1768,1.1449,1.1655,62379212,AAPL
3/21/1994,1.1655,1.1679,1.1283,1.1371,68748023,AAPL
3/22/1994,1.1283,1.1371,1.1038,1.1206,67720380,AAPL
3/23/1994,1.1283,1.1371,1.0961,1.1245,60430172,AAPL
3/24/1994,1.1245,1.1283,1.0886,1.1078,52455897,AAPL
3/25/1994,1.1128,1.1128,1.0486,1.0486,95834917,AAPL
3/28/1994,1.0566,1.0886,1.0486,1.0641,78805662,AAPL
3/29/1994,1.0641,1.0807,1.0322,1.0486,59546215,AAPL
3/30/1994,1.0399,1.0641,1.0167,1.0399,47361488,AAPL
3/31/1994,1.0399,1.0731,1.0091,1.0641,58303063,AAPL
4/4/1994,1.0322,1.0641,1.0167,1.0641,46936683,AAPL
4/5/1994,1.0807,1.0961,1.0731,1.0731,27302438,AAPL
4/6/1994,1.0886,1.0886,1.0486,1.0731,36001340,AAPL
4/7/1994,1.0731,1.0807,1.0486,1.0694,21577076,AAPL
4/8/1994,1.0807,1.0886,1.0641,1.0731,49319910,AAPL
4/11/1994,1.0731,1.0731,1.0399,1.0731,29791854,AAPL
4/12/1994,1.0694,1.0694,1.0167,1.0245,38159671,AAPL
4/13/1994,1.0322,1.0399,1.0001,1.0167,65018566,AAPL
4/14/1994,0.9758,1.0167,0.9604,1.0091,61910702,AAPL
4/15/1994,1.0001,1.0091,0.9604,0.9682,52527729,AAPL
4/18/1994,0.9758,0.9758,0.936,0.949,64225196,AAPL
4/19/1994,0.9526,0.9604,0.9117,0.9284,46365089,AAPL
4/20/1994,0.936,0.9604,0.8966,0.9039,78602636,AAPL
4/21/1994,0.9117,0.9758,0.8644,0.949,114491526,AAPL
4/22/1994,1.0001,1.0245,0.9117,0.9526,194612174,AAPL
4/25/1994,0.9526,0.9925,0.9453,0.9925,100185943,AAPL
4/26/1994,1.0091,1.0091,0.9925,1.0001,45799730,AAPL
4/28/1994,0.9925,1.0001,0.9526,0.9682,28020835,AAPL
4/29/1994,0.9604,0.9758,0.9526,0.9604,26434104,AAPL
5/2/1994,0.9604,1.0001,0.9604,0.9925,34364633,AAPL
5/3/1994,0.9925,1.0001,0.9453,0.9682,37063336,AAPL
5/4/1994,0.9925,1.0641,0.9758,1.0566,101557169,AAPL
5/5/1994,1.0641,1.0807,1.0322,1.0526,80411141,AAPL
5/6/1994,1.0322,1.0486,1.0001,1.0348,52368439,AAPL
5/9/1994,1.0322,1.0399,0.9849,1.0001,39174819,AAPL
5/10/1994,1.0167,1.0245,0.9925,0.9925,40952075,AAPL
5/11/1994,0.9925,1.0091,0.9526,0.9682,40583504,AAPL
5/12/1994,0.9758,0.9849,0.9453,0.9502,29869929,AAPL
5/13/1994,0.9526,0.9758,0.936,0.9604,25828133,AAPL
5/16/1994,0.9604,0.9758,0.9453,0.9453,37756751,AAPL
5/17/1994,0.9526,0.9526,0.9209,0.9399,50228847,AAPL
5/18/1994,0.9526,0.9849,0.936,0.9809,34542679,AAPL
5/19/1994,0.9849,1.0399,0.9758,1.0282,76297499,AAPL
5/20/1994,1.0167,1.0322,0.9925,0.9938,27371143,AAPL
5/23/1994,0.9925,1.0001,0.9604,0.9758,33452592,AAPL
5/24/1994,0.9925,1.0001,0.9682,0.9849,35264203,AAPL
5/25/1994,0.9682,1.0167,0.9604,1.0001,37959786,AAPL
5/26/1994,1.0091,1.0091,0.9682,0.9758,20368285,AAPL
5/27/1994,0.9682,0.9849,0.9453,0.9591,30310357,AAPL
5/31/1994,0.9453,0.9453,0.9117,0.936,71784043,AAPL
6/1/1994,0.9117,0.9171,0.8926,0.9039,107582376,AAPL
6/2/1994,0.9078,0.9117,0.8683,0.8762,107348105,AAPL
6/3/1994,0.8683,0.8966,0.8567,0.8847,98636693,AAPL
6/6/1994,0.8809,0.8886,0.8644,0.8762,35148641,AAPL
6/7/1994,0.8723,0.8886,0.8723,0.8809,39112346,AAPL
6/8/1994,0.8809,0.8847,0.8324,0.8362,76459907,AAPL
6/9/1994,0.821,0.8644,0.8171,0.8644,81860428,AAPL
6/10/1994,0.8683,0.8762,0.8438,0.8478,39805762,AAPL
6/13/1994,0.8438,0.8697,0.8438,0.8644,25909354,AAPL
6/14/1994,0.8723,0.8762,0.853,0.8656,43047929,AAPL
6/15/1994,0.8644,0.8966,0.8605,0.8913,44475377,AAPL
6/16/1994,0.8886,0.8886,0.8362,0.8438,60858081,AAPL
6/17/1994,0.8324,0.8567,0.8286,0.8478,62607235,AAPL
6/20/1994,0.8401,0.8723,0.8324,0.8683,55748056,AAPL
6/21/1994,0.8605,0.8723,0.8246,0.8324,67845330,AAPL
6/22/1994,0.8401,0.8567,0.8324,0.8401,31753403,AAPL
6/23/1994,0.8401,0.8401,0.7965,0.8044,56863131,AAPL
6/24/1994,0.8044,0.8362,0.7928,0.8197,81673017,AAPL
6/27/1994,0.808,0.8401,0.7888,0.8401,71381119,AAPL
6/28/1994,0.8401,0.8683,0.821,0.8567,48589006,AAPL
6/29/1994,0.8567,0.8683,0.8286,0.8362,37806722,AAPL
6/30/1994,0.8401,0.8605,0.8401,0.8478,28370652,AAPL
7/1/1994,0.8438,0.8478,0.8118,0.8246,49997713,AAPL
7/5/1994,0.821,0.8567,0.821,0.8478,23941563,AAPL
7/6/1994,0.8401,0.8478,0.8324,0.8362,27158755,AAPL
7/7/1994,0.8286,0.8644,0.8171,0.8591,47452051,AAPL
7/8/1994,0.8478,0.8847,0.8478,0.8656,58071939,AAPL
7/11/1994,0.8683,0.8762,0.853,0.8644,29679405,AAPL
7/12/1994,0.8644,0.9105,0.8438,0.9078,67576715,AAPL
7/13/1994,0.9117,0.9682,0.9117,0.9502,125570553,AAPL
7/14/1994,0.949,0.9526,0.9039,0.9171,50385011,AAPL
7/15/1994,0.9039,0.9171,0.8809,0.9039,26484073,AAPL
7/18/1994,0.9005,0.9284,0.8966,0.9078,21314697,AAPL
7/19/1994,0.9171,0.9209,0.8762,0.8861,32453058,AAPL
7/20/1994,0.8762,0.8847,0.8438,0.853,60620697,AAPL
7/21/1994,0.853,0.9117,0.8478,0.8966,80729723,AAPL
7/22/1994,1.0132,1.0233,0.9604,0.9925,219362713,AAPL
7/25/1994,0.9963,1.0208,0.9849,1.0144,117871145,AAPL
7/26/1994,1.0167,1.0245,0.9963,1.0039,52655790,AAPL
7/27/1994,1.0001,1.0039,0.9809,0.9938,37310086,AAPL
7/28/1994,0.9925,1.0282,0.9886,1.0208,68413806,AAPL
7/29/1994,1.0208,1.0886,1.0208,1.0784,154993818,AAPL
8/1/1994,1.0757,1.0807,1.0486,1.0694,63940977,AAPL
8/2/1994,1.0731,1.0757,1.0374,1.0426,75176174,AAPL
8/3/1994,1.0486,1.0641,1.0282,1.0604,63263176,AAPL
8/4/1994,1.0604,1.0807,1.0604,1.0641,51525093,AAPL
8/5/1994,1.0526,1.0694,1.0526,1.0641,24266406,AAPL
8/8/1994,1.0604,1.0886,1.0566,1.0807,39399697,AAPL
8/9/1994,1.0731,1.0847,1.0604,1.0757,21920651,AAPL
8/10/1994,1.0757,1.1167,1.0641,1.1078,70715820,AAPL
8/11/1994,1.0961,1.1245,1.0847,1.0988,83131692,AAPL
8/12/1994,1.1014,1.1245,1.0847,1.1128,50100786,AAPL
8/15/1994,1.1128,1.1206,1.0961,1.1078,33486932,AAPL
8/16/1994,1.1014,1.1128,1.0886,1.1128,43432130,AAPL
8/17/1994,1.1167,1.1331,1.1078,1.1206,79811426,AAPL
8/18/1994,1.1128,1.1283,1.1038,1.1078,57522203,AAPL
8/19/1994,1.1128,1.1206,1.0961,1.1167,36407396,AAPL
8/22/1994,1.1128,1.1206,1.1078,1.1167,42507572,AAPL
8/23/1994,1.1167,1.1487,1.1128,1.1206,59805459,AAPL
8/24/1994,1.1128,1.1206,1.1014,1.1167,47851869,AAPL
8/25/1994,1.0961,1.1655,1.0961,1.1232,83328466,AAPL
8/26/1994,1.1283,1.1563,1.1283,1.1449,56947471,AAPL
8/29/1994,1.1449,1.1563,1.1283,1.1331,42420113,AAPL
8/30/1994,1.1283,1.1655,1.1245,1.1601,50778578,AAPL
8/31/1994,1.1526,1.1974,1.1449,1.1577,98121318,AAPL
9/1/1994,1.1331,1.1449,1.1078,1.1206,56972462,AAPL
9/2/1994,1.1283,1.1371,1.1206,1.1331,28251978,AAPL
9/6/1994,1.1283,1.1399,1.1206,1.1385,25497052,AAPL
9/7/1994,1.1399,1.1718,1.1331,1.1563,56863131,AAPL
9/8/1994,1.1526,1.1601,1.1399,1.1563,44297330,AAPL
9/9/1994,1.1449,1.1526,1.1331,1.1449,43850688,AAPL
9/12/1994,1.1399,1.1449,1.1331,1.1449,25250302,AAPL
9/13/1994,1.1449,1.1601,1.1399,1.1474,29067195,AAPL
9/14/1994,1.1399,1.1449,1.1206,1.1245,27633506,AAPL
9/15/1994,1.1245,1.1563,1.1245,1.1526,72218212,AAPL
9/16/1994,1.1487,1.1921,1.1371,1.1655,101554040,AAPL
9/19/1994,1.1655,1.1768,1.1371,1.1371,48623375,AAPL
9/20/1994,1.1245,1.1331,1.1014,1.1065,55010911,AAPL
9/21/1994,1.1038,1.1078,1.0807,1.0924,65493344,AAPL
9/22/1994,1.0961,1.0961,1.0757,1.0847,40783411,AAPL
9/23/1994,1.0847,1.1038,1.0847,1.0859,37057082,AAPL
9/26/1994,1.0847,1.1038,1.0757,1.0859,39518403,AAPL
9/27/1994,1.0807,1.0924,1.0694,1.0847,30422813,AAPL
